fold,run,algorithm,accuracy,precision,recall,f1_score,convergence_speed,best_loss,threshold_reached,fold_threshold
3,15,Baseline ACOR,0.6652173913043479,0.668918918918919,0.7795275590551181,0.72,0,2.4546407027010675,True,2.475478734580063
3,16,Baseline ACOR,0.6130434782608696,0.6759259259259259,0.5748031496062992,0.6212765957446809,0,2.2788161213075275,True,2.475478734580063
3,17,Baseline ACOR,0.6043478260869565,0.6428571428571429,0.6377952755905512,0.6403162055335968,101,3.178536433749018,False,2.475478734580063
3,18,Baseline ACOR,0.5782608695652174,0.6630434782608695,0.48031496062992124,0.5570776255707762,101,2.7597451577064396,False,2.475478734580063
3,19,Baseline ACOR,0.6130434782608696,0.5989583333333334,0.905511811023622,0.7210031347962382,101,2.691021413769901,False,2.475478734580063
3,20,Baseline ACOR,0.6695652173913044,0.7475728155339806,0.6062992125984252,0.6695652173913044,101,2.774994588511106,False,2.475478734580063
3,21,Baseline ACOR,0.6565217391304348,0.6967213114754098,0.6692913385826772,0.6827309236947792,101,2.7749820273158106,False,2.475478734580063
3,22,Baseline ACOR,0.6086956521739131,0.6434108527131783,0.6535433070866141,0.6484375,101,2.9796938710560084,False,2.475478734580063
3,23,Baseline ACOR,0.7,0.7301587301587301,0.7244094488188977,0.7272727272727273,101,2.7239926019116334,False,2.475478734580063
3,24,Baseline ACOR,0.6739130434782609,0.7131147540983607,0.6850393700787402,0.6987951807228916,101,2.7028716931673062,False,2.475478734580063
3,25,Baseline ACOR,0.5304347826086957,0.5590062111801242,0.7086614173228346,0.625,0,1.8203421927183527,True,2.475478734580063
3,26,Baseline ACOR,0.7478260869565218,0.822429906542056,0.6929133858267716,0.7521367521367521,101,2.556918658858693,False,2.475478734580063
3,27,Baseline ACOR,0.7130434782608696,0.7226277372262774,0.7795275590551181,0.75,101,2.8263189580174166,False,2.475478734580063
3,28,Baseline ACOR,0.7739130434782608,0.7622377622377622,0.8582677165354331,0.8074074074074075,6,2.2347531831431886,True,2.475478734580063
3,29,Baseline ACOR,0.5695652173913044,0.6060606060606061,0.6299212598425197,0.6177606177606177,101,2.8401714803619784,False,2.475478734580063
3,30,Baseline ACOR,0.6521739130434783,0.6620689655172414,0.7559055118110236,0.7058823529411765,101,2.5025700992377815,False,2.475478734580063
3,31,Baseline ACOR,0.5,0.5319148936170213,0.7874015748031497,0.6349206349206349,0,1.9027314119623966,True,2.475478734580063
3,32,Baseline ACOR,0.6478260869565218,0.7090909090909091,0.6141732283464567,0.6582278481012658,101,2.5528961850748293,False,2.475478734580063
3,33,Baseline ACOR,0.6521739130434783,0.6766917293233082,0.7086614173228346,0.6923076923076923,101,2.617606824281494,False,2.475478734580063
