fold,run,accuracy,precision,recall,f1_score
2,12,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,13,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,14,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,15,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,16,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,17,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,18,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,19,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,20,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,21,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,22,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,23,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,24,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,25,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,26,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,27,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,28,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,29,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,30,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,31,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,32,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,33,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,34,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,35,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,36,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,37,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,38,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,39,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,40,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,41,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,42,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,43,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,44,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,45,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,46,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,47,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,48,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,49,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,50,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
3,1,0.8333333333333334,0.872,0.872,0.872
3,2,0.8333333333333334,0.872,0.872,0.872
3,3,0.8333333333333334,0.872,0.872,0.872
3,4,0.8333333333333334,0.872,0.872,0.872
3,5,0.8333333333333334,0.872,0.872,0.872
3,6,0.8333333333333334,0.872,0.872,0.872
3,7,0.8333333333333334,0.872,0.872,0.872
3,8,0.8333333333333334,0.872,0.872,0.872
3,9,0.8333333333333334,0.872,0.872,0.872
3,10,0.8333333333333334,0.872,0.872,0.872
3,11,0.8333333333333334,0.872,0.872,0.872
3,12,0.8333333333333334,0.872,0.872,0.872
3,13,0.8333333333333334,0.872,0.872,0.872
3,14,0.8333333333333334,0.872,0.872,0.872
3,15,0.8333333333333334,0.872,0.872,0.872
3,16,0.8333333333333334,0.872,0.872,0.872
3,17,0.8333333333333334,0.872,0.872,0.872
3,18,0.8333333333333334,0.872,0.872,0.872
