fold,run,accuracy,precision,recall,f1_score
4,31,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,32,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,33,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,34,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,35,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,36,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,37,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,38,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,39,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,40,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,41,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,42,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,43,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,44,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,45,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,46,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,47,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,48,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,49,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,50,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
