fold,run,accuracy,precision,recall,f1_score
4,16,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,17,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,18,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,19,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,20,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,21,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,22,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,23,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,24,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,25,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,26,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,27,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,28,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,29,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,30,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,31,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,32,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,33,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,34,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,35,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,36,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,37,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,38,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,39,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,40,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,41,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,42,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,43,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,44,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,45,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,46,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,47,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,48,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,49,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,50,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
